Rk,,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TSA,Pt/TSA,Adj. Pts,Possessions,ThreshPts,Adj Pt,FGA,FTA,3FG,AST,TO,ORB,DRB,TRB,STL,BLK,PF,% of TRB,% of STL,% of PF,% of AST,% of BLK,% of ThreshPts,Position,Pos Num,Est Pos 1,Min Adj 1,Trim 1,Tm Avg 1,Adj Pos 2,Trim 2,Tm Avg 2,Adj Pos 3,Trim 3,Tm Avg 3,Adj Pos 4,Position,Est Off. Role 1,Min Adj 1,Trim 1,Tm Avg 1,Adj Off. Role 2,Trim 2,Tm Avg 2,Adj Off. Role 3,Trim 3,Tm Avg 3,Adj Off. Role 4,Offensive Role,Player,Adj. Pt,FGA,FTA,3FG,AST,TO,ORB,DRB,TRB,STL,BLK,PF,Scoring,Ballhandling,Rebounding,Defense,Pos Const,Raw BPM,% Min,Contrib,Player,Adj. Pt,FGA,FTA,3FG,AST,TO,ORB,DRB,TRB,STL,BLK,PF,Scoring,Ballhandling,Rebounding,Defense,Pos Const,Raw OBPM,% Min,Contrib,Player,Pos,Off. Role,Minutes,MPG,BPM,OBPM,DBPM,Contrib,VORP,ReMPG,ReMin,ExpBPM,ReBPM,ReOBPM,ReDBPM
5,#5 Amalie Langer,21,23,,637,79,159,0.497,23,63,0.365,56,96,0.583,,56,74,0.757,15,31,46,48,33,6,30,58,237,192,1.24,220.5,1295,92,17.0,12.3,5.7,1.8,3.7,2.3,1.2,2.4,3.6,2.5,0.5,4.5,9.3%,26.5%,19.7%,18.8%,16.5%,26.6%,PG,1,2.1,2.0,2.0,3.00,2.0,2.0,3.00,2.0,2.0,3.00,2.0,2.0,2.5,2.6,2.6,3.02,2.6,2.6,3.00,2.6,2.6,3.00,2.6,2.6,#5 Amalie Langer,0.860,-0.646,-0.284,0.389,0.694,-0.964,0.505,0.132,0.000,1.278,1.170,-0.367,5.8,0.3,0.9,2.2,-1.0,8.2,68.5%,5.6,#5 Amalie Langer,0.605,-0.386,-0.170,0.477,0.476,-0.655,0.560,-0.058,0.000,0.206,0.567,-0.439,5.4,0.2,0.5,-1.2,-1.0,4.0,68.5%,2.7,#5 Amalie Langer (2nd),2.0,2.6,637,27.7,2.9,2.9,0.0,2.0,3.35,23.6,0.0,-0.6,2.9,2.9,0.0
6,#10 Marija Galic,21,2,,17,2,4,0.5,0,1,0,2,3,0.667,,0,0,-,2,4,6,3,1,3,2,0,4,4,1.00,3.7,35,1,10.6,11.6,0.0,0.0,8.7,5.8,5.8,11.6,17.4,2.9,8.7,0.0,45.7%,30.0%,0.0%,44.1%,309.5%,10.5%,SF,3,8.9,4.5,4.5,3.00,4.5,4.5,3.00,4.5,4.5,3.00,4.5,4.5,2.2,3.5,3.5,3.02,3.5,3.5,3.00,3.5,3.5,3.00,3.5,3.5,#10 Marija Galic,0.860,-0.698,-0.307,0.389,0.978,-0.964,0.235,0.173,0.000,1.053,0.780,-0.367,1.0,2.9,3.4,9.8,0.7,17.8,1.8%,0.3,#10 Marija Galic,0.605,-0.419,-0.184,0.477,0.476,-0.844,0.445,0.076,0.000,0.279,0.175,-0.439,1.5,-0.8,3.5,2.3,0.2,6.8,1.8%,0.1,#10 Marija Galic (4th),4.5,3.5,17,8.5,12.5,5.7,6.9,0.2,0.27,2.8,144.3,-4.3,-2.5,-3.2,0.7
7,#12 Sofia Persson,21,15,,186,12,43,0.279,4,26,0.154,8,17,0.471,,8,10,0.8,3,16,19,14,2,2,15,11,36,47,0.76,31.9,378,0,8.4,11.4,2.6,1.1,3.7,4.0,0.8,4.2,5.0,0.5,0.5,2.9,13.2%,5.5%,12.8%,18.8%,18.9%,0.2%,PG,1,2.9,2.5,2.5,3.00,2.5,2.5,3.00,2.5,2.5,3.00,2.5,2.5,4.7,4.6,4.6,3.02,4.6,4.6,3.00,4.6,4.6,3.00,4.6,4.6,#12 Sofia Persson,0.860,-0.756,-0.333,0.389,0.751,-0.964,0.450,0.140,0.000,1.233,1.092,-0.367,-1.8,-1.0,1.0,0.2,2.0,0.2,20.0%,0.0,#12 Sofia Persson,0.605,-0.456,-0.201,0.477,0.476,-0.693,0.537,-0.031,0.000,0.221,0.489,-0.439,-0.1,-1.0,0.3,-0.9,0.3,-1.5,20.0%,-0.3,#12 Sofia Persson (3rd),2.5,4.6,186,12.4,-5.0,-2.6,-2.5,-1.0,-0.61,9.8,88.0,-3.0,-4.4,-2.7,-1.7
8,#13 Lucie Hoskova,21,23,,662,131,252,0.52,12,35,0.343,119,217,0.548,,47,78,0.603,47,80,127,24,22,3,49,62,321,286,1.12,296.3,1346,105,22.0,18.7,5.8,0.9,1.8,3.6,3.5,5.9,9.4,1.6,0.2,4.6,24.8%,17.0%,20.3%,9.1%,7.9%,29.0%,SG,2,3.9,3.7,3.7,3.00,3.7,3.7,3.00,3.7,3.7,3.00,3.7,3.7,2.9,3.0,3.0,3.02,3.0,3.0,3.00,3.0,3.0,3.00,3.0,3.0,#13 Lucie Hoskova,0.860,-0.669,-0.294,0.389,0.891,-0.964,0.317,0.160,0.000,1.122,0.900,-0.367,5.1,-1.9,2.1,0.3,0.0,5.5,71.2%,3.9,#13 Lucie Hoskova,0.605,-0.400,-0.176,0.477,0.476,-0.786,0.480,0.035,0.000,0.257,0.295,-0.439,5.2,-2.0,1.9,-1.5,0.0,3.6,71.2%,2.5,#13 Lucie Hoskova (2nd),3.7,3.0,662,28.8,0.2,2.4,-2.2,0.2,1.59,24.5,0.0,-0.5,0.2,2.4,-2.2
9,#14 Jessica McdowellWhite,21,14,,358,27,73,0.37,14,50,0.28,13,23,0.565,,5,8,0.625,5,35,40,49,14,2,31,26,73,77,0.95,66.4,728,15,9.1,10.0,1.1,1.9,6.7,4.3,0.7,4.8,5.5,1.9,0.3,3.6,14.5%,20.0%,15.7%,34.2%,9.8%,7.8%,PG,1,2.0,1.9,1.9,3.00,1.9,1.9,3.00,1.9,1.9,3.00,1.9,1.9,3.1,3.2,3.2,3.02,3.2,3.2,3.00,3.2,3.2,3.00,3.2,3.2,#14 Jessica McdowellWhite,0.860,-0.679,-0.299,0.389,0.679,-0.964,0.519,0.130,0.000,1.290,1.191,-0.367,1.5,0.5,1.0,1.5,-0.2,4.2,38.5%,1.6,#14 Jessica McdowellWhite,0.605,-0.407,-0.179,0.477,0.476,-0.645,0.566,-0.065,0.000,0.202,0.588,-0.439,2.2,0.5,0.1,-1.0,-0.9,0.8,38.5%,0.3,#14 Jessica McdowellWhite (1st),1.9,3.2,358,25.6,-1.1,-0.3,-0.8,-0.4,0.34,19.9,30.7,-1.3,-1.1,-0.4,-0.7
10,#21 Ioanna Krimili,21,23,,742,137,303,0.452,81,176,0.46,56,127,0.441,,75,83,0.904,20,57,77,50,20,6,54,40,430,340,1.27,400.8,1509,173,26.6,20.1,5.5,5.4,3.3,3.6,1.3,3.8,5.1,1.3,0.4,2.7,13.4%,13.8%,11.7%,16.8%,14.2%,42.9%,SG,2,2.7,2.7,2.7,3.00,2.7,2.7,3.00,2.7,2.7,3.00,2.7,2.7,1.2,1.4,1.4,3.02,1.4,1.4,3.00,1.4,1.4,3.00,1.4,1.4,#21 Ioanna Krimili,0.860,-0.580,-0.255,0.389,0.768,-0.964,0.434,0.143,0.000,1.219,1.068,-0.367,11.9,-0.9,1.1,1.1,-2.4,10.7,79.8%,8.6,#21 Ioanna Krimili,0.605,-0.343,-0.151,0.477,0.476,-0.705,0.530,-0.023,0.000,0.226,0.464,-0.439,10.9,-0.9,0.6,-0.7,-1.0,8.9,79.8%,7.1,#21 Ioanna Krimili (4th),2.7,1.4,742,32.3,5.5,7.8,-2.3,4.4,5.96,27.5,0.0,0.1,5.5,7.8,-2.3
11,#24 Lucija Kostic,21,23,,595,26,79,0.329,0,1,0,26,78,0.333,,15,19,0.79,16,125,141,102,30,18,46,58,67,87,0.77,59.5,1210,1,4.9,6.5,1.6,0.0,8.4,3.8,1.3,10.3,11.7,2.5,1.5,4.8,30.7%,25.7%,21.1%,42.8%,53.0%,0.3%,PF,4,3.7,3.7,3.7,3.00,3.7,3.7,3.00,3.7,3.7,3.00,3.7,3.7,3.1,3.2,3.2,3.02,3.2,3.2,3.00,3.2,3.2,3.00,3.2,3.2,#24 Lucija Kostic,0.860,-0.680,-0.299,0.389,0.892,-0.964,0.317,0.161,0.000,1.121,0.899,-0.367,-0.7,3.9,2.1,2.4,0.2,7.9,64.0%,5.0,#24 Lucija Kostic,0.605,-0.407,-0.179,0.477,0.476,-0.787,0.480,0.036,0.000,0.257,0.294,-0.439,0.0,1.0,1.0,-1.0,0.1,1.1,64.0%,0.7,#24 Lucija Kostic (1st),3.7,3.2,595,25.9,2.6,0.0,2.6,1.6,2.93,22.0,0.0,-0.9,2.6,0.0,2.6
12,#32 Julia Nielacna,21,9,,130,28,63,0.444,6,17,0.353,22,46,0.478,,10,17,0.588,10,25,35,3,1,2,16,16,72,70,1.02,65.9,264,19,24.9,23.8,6.4,2.3,1.1,6.1,3.8,9.5,13.2,0.4,0.8,6.1,34.9%,3.9%,26.7%,5.8%,27.0%,26.4%,SF,3,5.6,4.9,4.9,3.00,4.8,4.8,3.00,4.8,4.8,3.00,4.8,4.8,3.4,3.5,3.5,3.02,3.5,3.5,3.00,3.5,3.5,3.00,3.5,3.5,#32 Julia Nielacna,0.860,-0.698,-0.307,0.389,1.017,-0.964,0.198,0.179,0.000,1.022,0.727,-0.367,3.7,-4.7,2.4,-1.3,0.7,0.9,14.0%,0.1,#32 Julia Nielacna,0.605,-0.419,-0.185,0.477,0.476,-0.870,0.429,0.095,0.000,0.290,0.121,-0.439,5.0,-4.7,2.5,-2.5,0.2,0.5,14.0%,0.1,#32 Julia Nielacna (3rd),4.8,3.5,130,14.4,-4.4,-0.6,-3.8,-0.6,-0.33,10.0,106.7,-3.0,-3.8,-1.7,-2.1
13,#34 Leilah Vigil,21,4,,60,10,25,0.4,1,4,0.25,9,21,0.429,,1,3,0.333,6,17,23,5,2,1,2,11,22,26,0.84,19.7,122,2,16.2,20.5,2.5,0.8,4.1,1.6,4.9,13.9,18.8,1.6,0.8,9.0,49.6%,17.0%,39.7%,20.8%,29.2%,6.4%,SF,3,6.2,4.7,4.7,3.00,4.7,4.7,3.00,4.7,4.7,3.00,4.7,4.7,4.1,4.0,4.0,3.02,4.0,4.0,3.00,4.0,4.0,3.00,4.0,4.0,#34 Leilah Vigil,0.860,-0.726,-0.319,0.389,1.002,-0.964,0.212,0.176,0.000,1.034,0.747,-0.367,-1.4,2.5,3.5,-1.0,1.4,5.0,6.5%,0.3,#34 Leilah Vigil,0.605,-0.437,-0.192,0.477,0.476,-0.860,0.435,0.088,0.000,0.286,0.142,-0.439,0.7,0.5,3.4,-3.4,0.4,1.7,6.5%,0.1,#34 Leilah Vigil (1st),4.7,4.0,60,15.0,-0.3,0.6,-0.9,0.0,0.11,7.5,130.0,-3.4,-2.4,-2.2,-0.3
14,#35 Jumoke Adaramoye,21,8,,27,3,10,0.3,0,1,0,3,9,0.333,,2,2,1,2,9,11,0,4,1,4,6,8,11,0.74,7.1,55,0,12.9,18.2,3.6,0.0,0.0,7.3,3.6,16.4,20.0,7.3,1.8,10.9,52.7%,75.7%,48.1%,0.0%,64.9%,-1.5%,SF,3,6.4,4.2,4.2,3.00,4.2,4.2,3.00,4.2,4.2,3.00,4.2,4.2,6.1,4.7,4.7,3.02,4.7,4.7,3.00,4.7,4.7,3.00,4.7,4.7,#35 Jumoke Adaramoye,0.860,-0.765,-0.337,0.389,0.941,-0.964,0.269,0.168,0.000,1.082,0.831,-0.367,-4.1,-7.0,3.7,5.4,2.4,0.4,2.9%,0.0,#35 Jumoke Adaramoye,0.605,-0.462,-0.203,0.477,0.476,-0.820,0.460,0.059,0.000,0.270,0.226,-0.439,-1.4,-6.0,2.6,-2.4,0.7,-6.4,2.9%,-0.2,#35 Jumoke Adaramoye (3rd),4.2,4.7,27,3.4,-4.9,-7.5,2.6,-0.1,-0.08,2.3,141.0,-4.4,-4.4,-4.9,0.4
15,#55 Abby Rathbun,21,23,,549,49,102,0.48,2,13,0.154,47,89,0.528,,28,45,0.622,40,46,86,38,21,3,31,60,128,122,1.05,117.5,1116,36,10.5,9.1,4.0,0.2,3.4,2.8,3.6,4.1,7.7,1.9,0.3,5.4,20.3%,19.5%,23.7%,17.3%,9.6%,12.0%,SG,2,3.2,3.1,3.1,3.00,3.1,3.1,3.00,3.1,3.1,3.00,3.1,3.1,3.8,3.8,3.8,3.02,3.8,3.8,3.00,3.8,3.8,3.00,3.8,3.8,#55 Abby Rathbun,0.860,-0.715,-0.315,0.389,0.816,-0.964,0.388,0.150,0.000,1.181,1.002,-0.367,1.3,0.1,2.0,0.5,1.1,5.1,59.1%,3.0,#55 Abby Rathbun,0.605,-0.430,-0.189,0.477,0.476,-0.737,0.510,0.000,0.000,0.238,0.398,-0.439,1.8,-0.4,1.8,-1.8,0.4,1.7,59.1%,1.0,#55 Abby Rathbun (3rd),3.1,3.8,549,23.9,-0.2,0.6,-0.8,-0.1,1.07,20.3,0.0,-1.2,-0.2,0.6,-0.8
1,#3 Lexie Pritchard,21,23,,610,56,157,0.357,7,37,0.189,49,120,0.408,,25,36,0.694,15,39,54,45,28,2,48,35,144,173,0.83,139.5,1225,24,11.4,12.8,2.9,0.6,3.7,3.9,1.2,3.2,4.4,2.3,0.2,2.9,11.4%,21.0%,13.8%,24.5%,6.3%,7.5%,SG,2,2.0,2.0,2.0,3.03,1.9,1.9,3.01,1.9,1.9,3.00,1.9,1.9,3.7,3.8,3.8,3.02,3.7,3.7,3.00,3.7,3.7,3.00,3.7,3.7,#3 Lexie Pritchard,0.860,-0.710,-0.313,0.389,0.686,-0.964,0.512,0.131,0.000,1.285,1.182,-0.367,0.0,-1.3,1.0,2.1,0.6,2.4,66.3%,1.6,#3 Lexie Pritchard,0.605,-0.427,-0.188,0.477,0.476,-0.650,0.563,-0.062,0.000,0.204,0.579,-0.439,1.1,-0.8,0.5,-0.7,-0.6,-0.5,66.3%,-0.3,#3 Lexie Pritchard (1st),1.9,3.7,610,26.5,-2.6,-2.3,-0.3,-1.7,-0.40,22.6,0.0,-0.8,-2.6,-2.3,-0.3
2,#4 Anna Johnson,21,8,,25,1,7,0.143,1,4,0.25,0,3,0,,0,0,,1,1,2,0,2,0,2,2,3,7,0.43,2.8,50,-2,5.6,13.9,0.0,2.0,0.0,4.0,2.0,2.0,4.0,4.0,0.0,4.0,10.3%,36.6%,19.3%,0.0%,0.0%,-14.4%,SG,2,2.3,2.1,2.1,3.03,2.1,2.1,3.01,2.1,2.1,3.00,2.1,2.1,7.2,5.1,5.0,3.02,5.1,5.0,3.00,5.1,5.0,3.00,5.1,5.0,#4 Anna Johnson,0.860,-0.780,-0.343,0.389,0.700,-0.964,0.498,0.133,0.000,1.273,1.162,-0.367,-5.3,-3.8,1.3,3.6,2.4,-1.9,2.7%,-0.1,#4 Anna Johnson,0.605,-0.472,-0.208,0.477,0.476,-0.659,0.557,-0.055,0.000,0.208,0.558,-0.439,-2.2,-2.6,1.0,-0.9,0.1,-4.7,2.7%,-0.1,#4 Anna Johnson (4th),2.1,5.0,25,3.1,-6.9,-6.5,-0.4,-0.2,-0.13,2.1,141.7,-4.4,-4.8,-4.7,-0.1
3,#5 Merle Wiehl,21,23,,565,99,190,0.521,37,85,0.435,62,105,0.59,,12,19,0.632,36,83,119,27,29,3,48,34,247,198,1.25,241.8,1134,109,21.3,16.8,1.7,3.3,2.4,4.2,3.2,7.3,10.5,2.6,0.3,3.0,27.1%,23.5%,14.5%,15.9%,10.2%,37.0%,SF,3,3.6,3.6,3.6,3.03,3.6,3.6,3.01,3.6,3.6,3.00,3.6,3.6,1.8,2.0,2.0,3.02,1.9,1.9,3.00,1.9,1.9,3.00,1.9,1.9,#5 Merle Wiehl,0.860,-0.612,-0.269,0.389,0.870,-0.964,0.338,0.157,0.000,1.139,0.929,-0.367,8.9,-2.0,2.2,2.1,-1.5,9.7,61.4%,6.0,#5 Merle Wiehl,0.605,-0.363,-0.160,0.477,0.476,-0.772,0.489,0.025,0.000,0.252,0.325,-0.439,8.1,-2.1,1.7,-0.6,-0.5,6.7,61.4%,4.1,#5 Merle Wiehl (5th),3.6,1.9,565,24.6,4.7,4.8,-0.2,2.9,4.09,20.9,0.0,-1.1,4.7,4.8,-0.2
4,#11 Bryce Nixon,21,23,,263,30,75,0.4,17,45,0.378,13,30,0.433,,3,5,0.6,1,9,10,12,13,1,22,10,80,77,1.04,78.0,528,26,14.8,14.2,0.9,3.2,2.3,4.2,0.2,1.7,1.9,2.5,0.2,1.9,4.9%,22.6%,9.2%,15.1%,7.3%,19.2%,SG,2,1.7,1.7,1.7,3.03,1.7,1.7,3.01,1.7,1.7,3.00,1.7,1.7,3.4,3.5,3.5,3.02,3.4,3.4,3.00,3.4,3.4,3.00,3.4,3.4,#11 Bryce Nixon,0.860,-0.694,-0.305,0.389,0.657,-0.964,0.539,0.127,0.000,1.308,1.221,-0.367,3.8,-2.5,0.3,2.8,0.1,4.4,28.6%,1.3,#11 Bryce Nixon,0.605,-0.416,-0.183,0.477,0.476,-0.631,0.575,-0.075,0.000,0.197,0.618,-0.439,4.4,-1.5,0.0,-0.2,-0.9,1.7,28.6%,0.5,#11 Bryce Nixon (2nd),1.7,3.4,263,11.4,-0.6,-0.2,-0.5,-0.2,0.39,9.7,62.3,-3.0,-1.1,-0.7,-0.4
5,#12 Ashlee Maldonado,21,23,,492,46,126,0.365,14,54,0.259,32,72,0.444,,26,33,0.788,9,37,46,78,20,0,36,27,132,141,0.94,128.3,988,34,13.0,12.8,3.3,1.4,7.9,3.6,0.9,3.7,4.7,2.0,0.0,2.7,12.0%,18.6%,13.2%,52.6%,0.0%,13.3%,PG,1,1.0,1.0,1.0,3.03,0.9,1.0,3.01,0.9,1.0,3.00,0.9,1.0,1.4,1.6,1.6,3.02,1.6,1.6,3.00,1.6,1.6,3.00,1.6,1.6,#12 Ashlee Maldonado,0.860,-0.592,-0.261,0.389,0.580,-0.964,0.613,0.116,0.000,1.369,1.327,-0.367,3.3,1.1,1.0,1.8,-2.8,4.3,53.5%,2.3,#12 Ashlee Maldonado,0.605,-0.351,-0.154,0.477,0.476,-0.579,0.606,-0.112,0.000,0.177,0.725,-0.439,3.5,1.6,0.1,-0.8,-2.3,2.2,53.5%,1.2,#12 Ashlee Maldonado (2nd),1.0,1.6,492,21.4,-0.7,0.4,-1.1,-0.4,0.70,18.2,0.0,-1.6,-0.7,0.4,-1.1
6,#14 Katie Harris,21,5,,7,0,0,,0,0,-,0,0,,,2,2,1,1,0,1,0,0,1,1,0,2,1,2.27,2.0,14,1,14.1,0.0,14.2,0.0,0.0,7.1,7.1,0.0,7.1,0.0,7.1,0.0,18.3%,0.0%,0.0%,0.0%,273.7%,38.1%,C,5,8.3,5.4,5.0,3.03,5.4,5.0,3.01,5.4,5.0,3.00,5.4,5.0,2.7,3.8,3.8,3.02,3.8,3.8,3.00,3.8,3.8,3.00,3.8,3.8,#14 Katie Harris,0.860,-0.715,-0.315,0.389,1.034,-0.964,0.181,0.181,0.000,1.008,0.703,-0.367,7.6,-6.9,1.3,5.0,1.1,8.2,0.8%,0.1,#14 Katie Harris,0.605,-0.430,-0.189,0.477,0.476,-0.882,0.422,0.103,0.000,0.294,0.097,-0.439,5.8,-6.3,3.0,0.7,0.4,3.6,0.8%,0.0,#14 Katie Harris (4th),5.0,3.8,7,1.4,3.1,1.8,1.4,0.0,0.04,0.8,147.7,-4.6,-4.3,-4.3,0.1
7,#22 Ashlyn Herlihy,21,23,,710,98,203,0.483,24,56,0.429,74,147,0.503,,46,58,0.793,40,112,152,29,20,10,57,60,266,229,1.16,260.0,1425,107,18.2,14.2,4.1,1.7,2.0,4.0,2.8,7.9,10.7,1.4,0.7,4.2,27.5%,12.9%,20.4%,13.6%,27.0%,28.9%,SF,3,4.4,4.3,4.3,3.03,4.2,4.2,3.01,4.2,4.2,3.00,4.2,4.2,2.6,2.7,2.7,3.02,2.7,2.7,3.00,2.7,2.7,3.00,2.7,2.7,#22 Ashlyn Herlihy,0.860,-0.653,-0.287,0.389,0.947,-0.964,0.264,0.169,0.000,1.077,0.822,-0.367,5.9,-1.9,2.1,0.5,-0.4,6.1,77.2%,4.7,#22 Ashlyn Herlihy,0.605,-0.390,-0.172,0.477,0.476,-0.824,0.457,0.062,0.000,0.272,0.217,-0.439,5.6,-2.3,1.8,-1.3,-0.1,3.6,77.2%,2.8,#22 Ashlyn Herlihy (3rd),4.2,2.7,710,30.9,1.1,1.8,-0.7,0.8,2.38,26.3,0.0,-0.1,1.1,1.8,-0.7
8,#23 Lindsey VanAllen,21,22,,618,81,204,0.397,28,84,0.333,53,120,0.442,,82,105,0.781,15,74,89,25,29,4,45,43,272,250,1.09,265.4,1241,98,21.4,16.4,8.5,2.3,2.0,3.6,1.2,6.0,7.2,2.3,0.3,3.5,18.5%,21.5%,16.8%,13.4%,12.4%,30.4%,PG,1,3.1,2.9,2.9,3.03,2.9,2.9,3.01,2.9,2.9,3.00,2.9,2.9,2.5,2.6,2.6,3.02,2.6,2.6,3.00,2.6,2.6,3.00,2.6,2.6,#23 Lindsey VanAllen,0.860,-0.648,-0.285,0.389,0.796,-0.964,0.408,0.147,0.000,1.197,1.031,-0.367,6.2,-1.9,1.4,1.9,-0.6,6.9,67.2%,4.7,#23 Lindsey VanAllen,0.605,-0.387,-0.170,0.477,0.476,-0.723,0.519,-0.010,0.000,0.233,0.427,-0.439,6.2,-1.7,0.6,-0.8,-0.3,4.0,67.2%,2.7,#23 Lindsey VanAllen (2nd),2.9,2.6,618,28.1,1.9,2.2,-0.3,1.3,2.62,23.8,0.0,-0.6,1.9,2.2,-0.3
9,#24 Shayley Harris,21,17,,136,9,24,0.375,0,0,-,9,24,0.375,,2,4,0.5,16,16,32,1,6,4,14,15,20,26,0.78,19.3,273,2,7.1,8.8,1.5,0.0,0.4,5.1,5.9,5.9,11.7,2.2,1.5,5.5,30.2%,20.2%,26.6%,2.4%,56.3%,2.9%,C,5,5.4,5.3,5.0,3.03,5.2,5.0,3.01,5.2,5.0,3.00,5.2,5.0,5.6,5.2,5.0,3.02,5.1,5.0,3.00,5.1,5.0,3.00,5.1,5.0,#24 Shayley Harris,0.860,-0.780,-0.343,0.389,1.034,-0.964,0.181,0.181,0.000,1.008,0.703,-0.367,-1.3,-4.6,2.1,1.2,2.8,0.3,14.8%,0.0,#24 Shayley Harris,0.605,-0.472,-0.208,0.477,0.476,-0.882,0.422,0.103,0.000,0.294,0.097,-0.439,-0.2,-4.3,3.1,-1.6,0.9,-2.2,14.8%,-0.3,#24 Shayley Harris (1st),5.0,5.0,136,8.0,-4.8,-4.0,-0.7,-0.7,-0.41,6.5,104.7,-3.6,-4.3,-3.9,-0.4
10,#30 Lara Edmanson,21,20,,194,19,47,0.404,3,11,0.273,16,36,0.444,,11,17,0.647,14,39,53,0,7,7,13,34,52,54,0.95,50.6,389,14,13.0,12.1,4.4,0.8,0.0,3.3,3.6,10.0,13.6,1.8,1.8,8.7,35.1%,16.5%,42.3%,0.0%,69.1%,13.9%,SG,2,6.3,5.4,5.0,3.03,5.4,5.0,3.01,5.4,5.0,3.00,5.4,5.0,4.8,4.6,4.6,3.02,4.6,4.6,3.00,4.6,4.6,3.00,4.6,4.6,#30 Lara Edmanson,0.860,-0.759,-0.334,0.389,1.034,-0.964,0.181,0.181,0.000,1.008,0.703,-0.367,0.8,-3.2,2.5,-0.1,2.2,2.2,21.1%,0.5,#30 Lara Edmanson,0.605,-0.459,-0.202,0.477,0.476,-0.882,0.422,0.103,0.000,0.294,0.097,-0.439,1.8,-2.9,2.5,-3.1,0.7,-1.0,21.1%,-0.2,#30 Lara Edmanson (4th),5.0,4.6,194,9.7,-2.8,-2.8,0.0,-0.6,-0.18,8.1,85.3,-3.3,-3.0,-3.0,0.0
11,#31 Ashley Hiraki,21,23,,400,31,107,0.29,12,44,0.273,19,63,0.302,,44,58,0.759,13,30,43,37,24,2,42,48,118,133,0.89,114.5,803,26,14.3,13.3,7.2,1.5,4.6,5.2,1.6,3.7,5.4,3.0,0.2,6.0,13.8%,27.5%,29.0%,30.7%,9.6%,12.4%,PG,1,2.0,1.9,1.9,3.03,1.9,1.9,3.01,1.9,1.9,3.00,1.9,1.9,2.9,3.0,3.0,3.02,3.0,3.0,3.00,3.0,3.0,3.00,3.0,3.0,#31 Ashley Hiraki,0.860,-0.670,-0.295,0.389,0.677,-0.964,0.521,0.130,0.000,1.292,1.194,-0.367,1.8,-1.9,1.3,2.0,-0.5,2.7,43.5%,1.2,#31 Ashley Hiraki,0.605,-0.401,-0.176,0.477,0.476,-0.644,0.567,-0.066,0.000,0.202,0.591,-0.439,2.7,-1.2,0.7,-1.9,-1.0,-0.6,43.5%,-0.3,#31 Ashley Hiraki (1st),1.9,3.0,400,17.4,-2.4,-2.5,0.1,-1.0,-0.15,14.8,16.7,-2.2,-2.3,-2.4,0.1
12,#33 Danja Stafford,21,21,,242,15,42,0.357,0,0,-,15,42,0.357,,19,24,0.792,24,30,54,7,11,9,21,39,49,53,0.93,47.6,486,12,9.8,8.6,4.9,0.0,1.4,4.3,4.9,6.2,11.1,2.3,1.9,8.0,28.7%,20.8%,38.9%,9.6%,71.3%,9.8%,SF,3,5.3,4.9,4.9,3.03,4.9,4.9,3.01,4.9,4.9,3.00,4.9,4.9,4.5,4.4,4.4,3.02,4.4,4.4,3.00,4.4,4.4,3.00,4.4,4.4,#33 Danja Stafford,0.860,-0.747,-0.329,0.389,1.022,-0.964,0.193,0.179,0.000,1.018,0.720,-0.367,0.3,-2.7,2.1,0.7,2.0,2.4,26.3%,0.6,#33 Danja Stafford,0.605,-0.451,-0.198,0.477,0.476,-0.874,0.427,0.097,0.000,0.291,0.114,-0.439,1.1,-3.1,2.7,-2.7,0.6,-1.4,26.3%,-0.4,#33 Danja Stafford (3rd),4.9,4.4,242,11.5,-2.7,-3.2,0.5,-0.7,-0.18,9.7,69.3,-3.1,-2.8,-3.2,0.4
13,#34 Lana Hollingsworth,21,23,,336,39,100,0.39,9,30,0.3,30,70,0.429,,17,23,0.739,33,28,61,16,12,5,22,34,104,110,0.94,101.1,675,27,15.0,14.8,3.4,1.3,2.4,3.3,4.9,4.2,9.0,1.8,0.7,5.0,23.3%,16.3%,24.4%,15.8%,28.5%,15.6%,SG,2,3.9,3.7,3.7,3.03,3.6,3.6,3.01,3.6,3.6,3.00,3.6,3.6,3.6,3.7,3.7,3.02,3.6,3.6,3.00,3.6,3.6,3.00,3.6,3.6,#34 Lana Hollingsworth,0.860,-0.705,-0.310,0.389,0.877,-0.964,0.330,0.159,0.000,1.133,0.919,-0.367,1.9,-1.1,2.3,0.8,0.9,4.8,36.5%,1.8,#34 Lana Hollingsworth,0.605,-0.424,-0.186,0.477,0.476,-0.777,0.486,0.029,0.000,0.254,0.314,-0.439,2.8,-1.4,2.5,-1.5,0.3,2.6,36.5%,1.0,#34 Lana Hollingsworth (1st),3.6,3.6,336,14.6,-0.2,0.8,-1.0,-0.1,0.66,12.4,38.0,-2.6,-0.4,0.5,-0.9
